cause,filename
"The reported issues of damp and mould are primarily caused by inadequate ventilation, particularly in areas where moisture is generated, such as from drying clothes indoors. This is compounded by the presence of cold exterior walls that contribute to condensation, along with elevated humidity levels in the property due to the occupancy and activities within the flat.",0141_E7.pdf
"The reported issues are primarily caused by poor insulation and cold bridging, which allow low external temperatures to penetrate the living space, leading to condensation on surfaces. Additionally, the lack of adequate ventilation and insulation in the loft area contributes to heat loss, further exacerbating the potential for condensation and mould growth. The presence of moisture stains may also indicate possible water ingress through the roof structure, compounding the moisture issues.",0179_N19.pdf
"The main causes of the reported damp and mould issues are excessive internal humidity levels and inadequate ventilation, which are exacerbated by potential internal leaks from poorly maintained pipework and possible defects within the cavity walls leading to penetrating damp.",0928_SO50.pdf
"The reported damp and mould issues are primarily caused by bridging of the damp proof course (DPC) due to external ground levels, including shingle and plant growth against the walls, which allows moisture to migrate into the property. Additionally, the presence of non-moisture resistant magnesite flooring and decaying timber battens within the floor structure contribute to moisture retention and further exacerbate the damp conditions.",0929_SO50.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation in the kitchen, leading to condensation, and insufficient insulation in areas with sloping ceilings, causing dew point to be reached on cold surfaces. Additionally, the potential breach or absence of the damp proof course (DPC) in certain areas may contribute to moisture ingress, while the need for external repairs, such as repointing and addressing the air brick, could further exacerbate the problem.",0315_BH19.pdf
"The main causes of the reported damp and mould issues are likely poor ventilation, as indicated by the closed windows and trickle vents, leading to condensation, and previous leaks in the bathroom that have contributed to elevated moisture levels in the walls and floor. Additionally, the blocked cavity in the external wall may also hinder proper moisture management, exacerbating the conditions for mould growth.",0117_CM18.pdf
"The main causes of the reported damp and mould issues are a general lack of adequate cross ventilation throughout the property and the presence of a large volume of contents in front of wall surfaces, which restricts airflow and exacerbates condensation and mould potential.",0080_SO19.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, particularly in the bathroom and kitchen, where the extraction units do not meet current flow rate recommendations. Additionally, there are potential issues with cavity wall insulation (CWI) and breaches in the damp proof course (DPC) that may lead to damp bridging. The presence of gaps between the concrete plinth and the uPVC window, along with blocked venting systems, further exacerbates moisture retention and condensation, creating an environment conducive to dampness.",0081_SO31.pdf
"The reported mould issues are primarily due to inadequate ventilation, as evidenced by closed passive trickle vents and the absence of mechanical extraction units in moisture-prone areas like the bathroom and kitchen. This lack of ventilation, combined with elevated internal humidity levels, creates conditions conducive to mould growth.",0665_LU3.pdf
"The main causes of the reported damp and mould issues include poor ventilation leading to condensation, particularly in the bedrooms where clothes are occasionally dried, and the presence of contents against external walls obstructing natural airflow. Additionally, the potential lack of a sufficient damp proof membrane (DPM) due to the conversion of the ground floor flats from storage sheds may contribute to moisture retention in the structure.",0675_LU3.pdf
"The damp patches in bedrooms 2 and 3 are likely caused by inadequate ventilation and potential moisture ingress from the chimney stack, leading to localized dampness in the ceilings despite the overall dry conditions in the rest of the property.",0265_TA8.pdf
"The mould issues are primarily caused by inadequate ventilation, leading to condensation, particularly in areas with reduced air circulation. Additionally, raised moisture levels in the bathroom are attributed to water splashing from the sink, and potential issues with loft insulation may contribute to colder areas that facilitate further condensation.",0337_BH21.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation due to closed trickle vents and the drying of clothes indoors, which increases moisture levels in the property. Additionally, the malfunctioning window in bedroom 1 may contribute to localized moisture retention, while potential water ingress from the valley box gutter line could introduce external moisture during rainfall.",0957_TA6.pdf
"The reported issues are primarily caused by inadequate ventilation due to under-performing extraction units in the wet rooms, which fail to meet the recommended airflow rates. Additionally, the passive vent in the lounge only cools the area, potentially increasing condensation risk, while the missing silicone seal in the bath may allow water to run down the wall, contributing to moisture problems.",0336_BH21.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, particularly in the kitchen where the fan is not operating continuously as designed, leading to insufficient removal of moisture. Additionally, the practice of drying laundry in the lounge contributes to elevated humidity levels, further exacerbating the problem. Transient atmospheric conditions causing condensation on surfaces also play a role in the moisture accumulation.",0989_TW6.pdf
"The main causes of the damp and mould issues reported are inadequate eaves cross flow ventilation due to compromised roof construction and guttering placement, which restricts airflow and allows moisture to accumulate. Additionally, the improper joining of the stack pipe to the mushroom vent and the severely restricted bathroom duct further exacerbate moisture ingress into the loft void, leading to mould contamination in the insulation.",0191_PL25.pdf
"The main causes of the reported damp and mould issues are poor detailing and installation of the external cladding, which allows for water ingress by bridging the damp proof course (DPC) and creating potential entry points for moisture. Additionally, defects in the lead work and cracks noted during the cladding installation may have further contributed to moisture penetration, wetting the insulation and affecting the internal walls.",0689_LU4.pdf
"The reported issues are primarily caused by inadequate ventilation due to under-performing extraction units and closed trickle vents, leading to moisture accumulation and mould growth. Additionally, ongoing roof leaks and potential defects in the external walls, such as poor pointing and issues with the chimney flashing, contribute to high moisture levels in the property.",0492_DT4.pdf
"The main causes of the reported mould issues are high internal atmospheric conditions resulting from inadequate ventilation, particularly due to a non-functional bathroom extraction unit and a blocked kitchen vent. Additionally, the presence of draughts from poorly sealed windows and doors, along with cold bridging issues, contribute to the cold and damp environment that fosters mould growth.",0699_LU4.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation, as evidenced by closed trickle vents, malfunctioning extraction units, and insufficient airflow from the kitchen extractor. Additionally, the presence of condensation on windows indicates poor internal atmospheric management, while blocked passive vents further exacerbates the lack of air circulation.",0482_DT4.pdf
"The main causes of the reported mould issues are high humidity levels and a lack of air circulation in the affected areas, exacerbated by a disconnected duct from the over-hob extractor, which allows moisture-laden air to circulate into the kitchen and adjoining spaces.",0115_CH7.pdf
"The main causes of the reported damp and mould issues are poor ventilation in the shower room, leading to surface condensation, and ineffective operation of the extractor fan, which fails to adequately control atmospheric moisture levels after showers.",0506_E15.pdf
"The reported moisture-related issues are likely due to inadequate ventilation, which can lead to condensation, and possibly poor insulation or water ingress, contributing to dampness and mould growth throughout the property.",0227_SO51.pdf
"The reported damp and mould issues are primarily caused by moisture migration from the ground and rainwater penetration through compromised external render finishes, exacerbated by the installation of dry lining and wood paneling that trap moisture within the wall structures. Additionally, the cooler temperatures of damp walls during winter contribute to condensation problems within the property.",0226_SO51.pdf
"The reported damp and mould issues are primarily caused by weather ingress associated with the parapet wall detail, leading to significant moisture levels in the affected areas. Additionally, high external relative humidity and poor thermal performance on the North facing elevation contribute to condensation, exacerbating the damp conditions.",0280_TN3.pdf
"The main causes of the reported damp and mould issues include inadequate drainage from rainwater due to a malfunctioning downpipe, poor pointing of the brickwork, and blocked air bricks leading to insufficient ventilation in the subfloor. Additionally, the presence of rodents may contribute to increased humidity and condensation, exacerbating the moisture problems.",0184_NW10.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation due to the absence of exhaust ports for moisture-laden air, which prevents proper air circulation and moisture escape from the cavity wall. Additionally, the lack of airflow directed to the floor void contributes to elevated moisture levels in the timbers, while the ineffective chemical injection treatment, applied into the brick rather than the mortar, may have failed to address the underlying dampness effectively.",0112_CA1.pdf
"The main causes of the reported damp and mould issues are poor ventilation in the property, leading to increased humidity and condensation, and moisture ingress through the old flue that is not properly capped, allowing water to enter the cavity walls. Additionally, the failure of the double glazed unit may contribute to the dampness in bedroom 1.",0340_BH21.pdf
"The main causes of the reported damp and mould issues include poor ventilation due to the absence of trickle vents and an imbalance in the positive air input system, which is leading to condensation. Additionally, the blocked cavity with debris and saturated brick ties are contributing to moisture ingress, while the sloping clay ground around the property may exacerbate water accumulation near the walls.",0185_NW11.pdf
"The main causes of the reported damp and mould issues are poor ventilation leading to elevated atmospheric moisture levels, transient periods of condensation, and inadequate occupational activity management. Additionally, the lack of an extractor fan in the kitchen and the malfunctioning bathroom fan contribute to insufficient air circulation, exacerbating the moisture problems.",0976_TN16.pdf
"The main causes of the damp and mould issues in the property are poor ventilation due to blocked air bricks and a non-functional forced air extraction unit, leading to condensation on colder surfaces. Additionally, the wall was re-tiled while still wet without proper drying, and past water damage from a leak was not adequately addressed, resulting in prolonged moisture retention.",0739_NG2.pdf
"The reported issues are primarily due to inadequate ventilation, as evidenced by the malfunctioning kitchen extraction unit and the insufficient flow rate of the bathroom extraction unit, which fails to meet recommended standards. This lack of effective ventilation can lead to moisture accumulation and subsequent mould growth, despite the structure being dry at the time of the survey.",0341_BH21.pdf
"The reported issues are primarily caused by inadequate ventilation due to closed trickle vents and insufficient operation of mechanical extraction units, leading to an imbalance of heating and ventilation. This results in condensation on windows and mould growth on walls, exacerbated by the presence of ground moisture affecting floor coverings.",0570_IG6.pdf
"The reported damp and mould issues are primarily caused by structural anomalies, including gaps in mortar allowing rainwater penetration, inadequate drainage leading to pooling water, and potential rising damp due to skirting boards being in contact with the solid floor. Additionally, the removal of cavity wall insulation may have compromised the wall's ability to manage moisture effectively, contributing to elevated moisture levels and mould growth.",0955_So53.pdf
"The reported issues are primarily caused by poor ventilation systems leading to excessive occupational moisture, inadequate waterproofing and insulation resulting in thermal bridging and rapid cooling of surfaces, and defective construction design allowing water ingress. These factors are interlinked, with insufficient moisture extraction from bathrooms and kitchens exacerbating the problem, alongside a lack of vapour barriers that permits moisture to permeate through walls and ceilings.",0307_BH14.pdf
"The main causes of the reported damp and mould issues are poor ventilation in the loft and inadequate bathroom ventilation, leading to moisture buildup and condensation. Additionally, the drying of wet clothing and surfing equipment within the flat contributes to elevated humidity levels, which, combined with cold external walls, results in condensation on surfaces. The lack of proper ventilation in the loft further exacerbates moisture retention within the structure.",0374_BH23.pdf
"The main causes of the reported damp and mould issues include poor ventilation leading to high humidity levels (above 80% RH), which promotes condensation on the roof membrane and contributes to mould growth. Additionally, the compromised installation of the membrane, including folds and joins that allow moisture pooling, and the presence of a soil pipe vent that allows moisture to drip onto the fibreglass below, exacerbate the situation. Wind-driven rain entering the roof void and occasional flooding in the lift shaft may also contribute to increased humidity and moisture levels in the roof space.",0234_SS5.pdf
"The reported issues of damp and mould are primarily caused by inadequate ventilation, as evidenced by closed trickle vents, blocked passive vents, and the absence of a mechanical extraction unit in the kitchen. Additionally, elevated internal humidity levels contribute to condensation, particularly where furniture is placed against cooler external walls, restricting air circulation and exacerbating the problem.",0538_GU14.pdf
"The main causes of the reported damp and mould issues are poor ventilation leading to elevated internal humidity levels, exacerbated by inadequate forced ventilation in the bathroom and insufficient airflow from the kitchen extractor fan. Additionally, cold bridging due to a likely lack of insulation at the eaves contributes to the formation of moisture patches on ceilings and walls, which can attract dust and promote mould growth.",0539_GU14.pdf
"The reported damp and mould issues are primarily caused by inadequate damp proofing due to the DPC level being below the internal floor level and a compromised bituminous DPC in the party wall. Additionally, the lack of proper ventilation, particularly in moisture-generating areas like the bathroom, contributes to elevated atmospheric moisture levels, exacerbating the damp conditions.",0275_TA9.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation throughout the property, particularly in the kitchen and bathroom, leading to elevated humidity levels and condensation. Additionally, the cold exterior walls facing due North contribute to interstitial condensation forming behind the plasterboard, exacerbated by the lack of effective air flow and closed trickle vents.",0556_GU32.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, which fails to meet the requirements set by building regulations, and high levels of atmospheric moisture driven by occupational activities. This combination leads to condensation on window reveals, contributing to the proliferation of mould.",0864_RH11.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation in the bathroom and kitchen, leading to condensation from occupational activities and cooking. Ineffective forced ventilation in the bathroom and the improper functioning of the cooker hood, which recirculates damp air back into the kitchen, exacerbate these conditions. Additionally, issues with insulation in the roof structure contribute to the moisture retention.",0129_CT9.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation during periods of elevated internal humidity levels, likely exacerbated by the presence of cooler areas on wall surfaces, which promotes condensation. Additionally, potential leaks from the recently resealed shower tray may contribute to moisture accumulation, further complicating the situation.",0557_GU32.pdf
"The main causes of the reported damp and mould issues are poor ventilation leading to condensation, particularly due to the passive vents introducing cold air in the bedrooms and lounge, and the bathroom fan being switched off, which prevents adequate moisture control. Additionally, misunderstandings regarding the operation of installed ventilation units contribute to elevated humidity levels.",0865_RH11.pdf
"The reported mould issues are primarily caused by inadequate ventilation, as evidenced by the lack of an extraction unit in the kitchen and the closed trickle vents in the bedrooms, which contribute to persistent elevated humidity levels. Additionally, the high humidity is exacerbated by occupational activities within the property, leading to conditions conducive to mould growth.",0617_LU2.pdf
"The reported damp and mould issues are primarily caused by moisture ingress due to poor external finishes, including a damaged lead roof and gaps in the brickwork, which allow water penetration. Additionally, the absence of forced ventilation in moisture-prone areas like the kitchen and bathroom exacerbates the problem, leading to inadequate air circulation and increased humidity levels. The removal of air bricks has also compromised the cavity's integrity, contributing to internal dampness.",0815_PO4.pdf
"The ongoing mould development is primarily caused by inadequate ventilation due to impaired extract devices, insufficient door undercut, and compromised trickle vents, which lead to the accumulation of atmospheric moisture. Additionally, the open-plan kitchen design, placement of furniture against colder external walls, and the presence of numerous plants contribute to poor air circulation and increased humidity, resulting in condensation and mould growth.",0979_TN23.pdf
"The mould growth is primarily caused by persistent elevated humidity levels resulting from inadequate ventilation, particularly with fan units turned off, and insufficient loft insulation leading to lower ceiling surface temperatures. Additionally, occupational activities contribute to the humidity, exacerbating the condensation issues that have previously wetted the structure.",0978_TN23.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation throughout the property, leading to high levels of occupational moisture. This is compounded by blocked ventilation systems, closed trickle vents, and the use of unventilated spaces, which prevent moisture from escaping. Additionally, poor condition of the roof and guttering, ineffective cavity wall insulation, and potential leaks from the roof or plumbing contribute to the moisture problems.",0964_TA8.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation leading to condensation, particularly in areas with high moisture generation such as the shower and wet room. Additionally, the north-facing exterior walls may contribute to lower surface temperatures, exacerbating condensation problems. The lack of servicing of the installed MVHR system further diminishes its effectiveness, allowing atmospheric moisture from occupational activities to accumulate and promote mould growth.",0569_IG5.pdf
"The main causes of the reported damp and mould issues are poor insulation leading to cold bridges in the ceiling, which results in condensation, and the building's exposure to wind-driven rain due to its orientation, making it vulnerable to potential water ingress during extreme weather conditions.",0256_TA6.pdf
"The reported damp and mould issues are primarily caused by structural deficiencies, including potential water ingress through gaps in the exterior, unclear installation of damp proof membranes (DPM) and damp proof courses (DPC) in the construction, and inadequate ventilation in key areas such as the kitchen and bathroom. Additionally, the presence of open chimney pots may allow rainwater entry, contributing to moisture accumulation, while the ineffective operation of extraction devices exacerbates the problem by failing to adequately remove humidity from the air.",0067_PO8.pdf
"The main causes of the reported mould issues appear to be inadequate ventilation, as indicated by the bathroom fan's flow rate being below building regulations, and potential misuse of the extractor fan, which may be switched off at the isolator, leading to insufficient humidity control in the bathroom.",0073_RH11.pdf
"The reported mould issues are primarily caused by elevated internal humidity levels resulting from the tenant's activities, such as drying laundry indoors, combined with ineffective ventilation systems that fail to adequately remove moisture from the air. Additionally, the presence of furniture against external walls restricts air circulation, creating cooler areas conducive to condensation and mould growth.",0798_PO21.pdf
"The reported mould issues are primarily caused by a combination of elevated internal humidity levels due to drying clothes indoors and inadequate ventilation, as evidenced by the ineffective bathroom extraction unit and the presence of contents obstructing airflow against external walls.",0799_PO21.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, as evidenced by blocked cooker hood filters, limited operation of the bathroom extraction unit, and partially blocked trickle vents. Additionally, the drying of clothing indoors contributes to elevated internal moisture levels, while the poor condition of the windows exacerbates the situation by allowing drafts and failing to seal properly.",0638_LU3.pdf
"The reported issues are primarily caused by a leaking external drain pipe, which contributes to elevated moisture levels in the walls, and inadequate ventilation in the property, particularly the absence of extractor fans in the kitchen and bathroom, leading to condensation problems.",0503_E1.pdf
"The main causes of the reported damp and mould issues include a leaking SVP pipe that allows water to migrate into the hall mat well, potential condensation forming on the water inlet pipe, and possible leaks around the seals of the basin taps, which contribute to water accumulation on the floor.",0193_PO15.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation, particularly in the bathroom and kitchen, leading to insufficient air exchange and increased humidity levels. This is compounded by atmospheric moisture generated from occupational activities, which, combined with ineffective ventilation systems, results in condensation and promotes mould growth.",0464_CT7.pdf
"The main causes of the reported damp and mould issues are poor ventilation, particularly due to a non-functioning bathroom fan, and condensation resulting from inadequate air circulation, especially in localized areas like the bedrooms. The onset of cooler external conditions in autumn likely exacerbated these issues, leading to increased moisture levels conducive to mould growth.",0567_HP5.pdf
"The reported mould issues are primarily caused by inadequate ventilation, as evidenced by all windows and trickle vents being closed, and a bathroom extraction unit that relies on manual operation with insufficient airflow. Additionally, the drying of clothes indoors contributes to increased internal moisture levels, while the colder wall surfaces lead to condensation when warm air contacts them, particularly during winter months when the property is less ventilated due to high living costs.",0579_LE18.pdf
"The reported mould issues are primarily caused by inadequate ventilation, as evidenced by the bathroom extraction unit being turned off and all trickle vents closed, leading to elevated humidity levels. Additionally, the lack of proper ducting for the tumble dryer and the placement of contents close to external walls restrict air circulation, further contributing to condensation and mould growth.",0810_PO22.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation in the internal areas, particularly in the bathroom and ensuite, leading to elevated atmospheric moisture levels. Additionally, the sealing of the floor screed with paint prevents moisture evaporation, contributing to high humidity conditions in the wardrobes, which, combined with cooler temperatures, creates an environment conducive to mould growth.",0501_DY12.pdf
"The reported damp and mould issues are primarily caused by historical pipe leaks that have been re-routed, maintenance issues in the wet room allowing water to migrate during shower use, and potential bridging of the cavity affecting the inner wall structure. Additionally, inadequate ventilation in the kitchen and insufficient functionality of the mechanical extraction unit in the wet room may contribute to elevated moisture levels.",0811_PO22.pdf
"The elevated moisture readings are likely due to ground moisture penetrating the inner and outer leafs of the wall, potentially exacerbated by residual mortar acting as a bridge for moisture to breach the damp proof course (DPC). Additionally, the presence of debris in the cavity from construction may also contribute to moisture issues, although the report suggests that the root cause may not be moisture-related but rather due to salt release affecting electronic readings.",0814_PO3.pdf
"The main causes of the reported damp and mould issues are high humidity levels and inadequate ventilation, exacerbated by the absence of mechanical extraction units in the kitchen and bathroom, as well as the placement of items against wall surfaces that can trap moisture and promote condensation.",0690_LU4.pdf
"The reported issues are primarily caused by poor ventilation leading to elevated humidity levels, which can contribute to moisture accumulation in the lower wall structure and bathroom floor. Additionally, potential deficiencies in the wall cavity and damp proof course (DPC) detailing, along with the removal of cavity wall insulation and introduction of air bricks, may exacerbate the problem by allowing colder internal wall surfaces that promote condensation.",0545_GU14.pdf
"The reported issues are primarily due to a combination of inadequate ventilation and elevated internal humidity levels, which create conditions conducive to condensation. The presence of colder structural areas further exacerbates this by attracting warm, moist air, leading to condensation and potential mould growth.",0680_LU4.pdf
"The reported damp issue is primarily caused by poor ventilation, which leads to elevated atmospheric moisture levels, resulting in mould growth and condensation on cooler surfaces. Additionally, the localized damp may be influenced by atmospheric moisture conditions rather than structural defects, although the integrity of the cavity wall construction has not been confirmed.",0544_GU14.pdf
"The main causes of the reported damp and mould issues in the water tower are poor masonry jointing and detailing, particularly around the castellations and window reveals, which allow water ingress due to open joints and inadequate repointing. Additionally, the use of inappropriate cementitious mortar instead of lime-based mortar has led to moisture being trapped within the brickwork, exacerbating the problem. The tower's high exposure to severe weather conditions further contributes to the moisture penetration, as does the lack of effective damp proofing measures in the construction.",0114_CF23.pdf
"The reported damp and mould issues are primarily caused by poor ventilation, particularly in the kitchen and bathroom, where inadequate air circulation and lack of forced extraction contribute to moisture accumulation. Additionally, the presence of a leaking pipe in the top floor cupboard and potential ground moisture affecting the porch area further exacerbate the situation, while the close proximity of a shed to the external wall may hinder proper drainage and airflow.",0757_PO1.pdf
"The damp and mould in the rear bedroom are primarily caused by overflowing and blocked gutters, which allow water to run down the solid concrete walls, keeping them perpetually wet. Additionally, the absence of a damp proof membrane in the floor exacerbates the issue by allowing moisture from the ground to affect the interior, while the closed windows limit ventilation, contributing to condensation and cold spots.",0260_TA6.pdf
"The main causes of the reported damp and mould issues are poor heating control in the small bedroom, which leads to lower temperatures and heat loss from adjoining areas, and the obscured radiator that prevents adequate heating, contributing to an environment conducive to dampness and mould growth.",0212_RM3.pdf
"The main causes of the reported damp and mould issues include inadequate ventilation due to non-functioning or poorly performing extractor fans, which leads to elevated moisture levels in kitchens and bathrooms. Additionally, the practice of drying laundry indoors on radiators contributes to increased humidity, while furniture placement against external walls creates cold spots that promote mould growth.",0196_PO21.pdf
"The main causes of the reported mould issues are poor ventilation, particularly due to closed trickle vents and non-operational extractors in the kitchen and bathroom, combined with high atmospheric moisture levels generated by the occupants' activities, such as frequent washing and inadequate drying methods. Additionally, the use of a non-condensing tumble dryer and potential moisture from the ground-supported slab contribute to the overall damp conditions.",0222_SN10.pdf
"The main causes of the reported damp and mould issues are significant water ingress due to wind-driven rainfall, improper installation of uPVC window units allowing water to migrate from the exterior to the interior, and ongoing water ingress related to structural elements such as copings and parapet walls. Additionally, potential issues with frame drainage of the window units may contribute to the problem.",0197_PO21.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation and insufficient heating within the flat, exacerbated by the drying of clothes indoors without proper airflow. This combination creates high humidity levels and promotes condensation, leading to the observed mould growth.",0223_SN10.pdf
"The main cause of the reported damp and mould issues is the failed bath seal, which has allowed water to escape during daily use of the bath and shower, leading to saturation under the bath and subsequent mould growth. This issue has been ongoing for an extended period, indicating a persistent source of moisture due to the ineffective seal.",0298_W9.pdf
"The main causes of the reported damp and mould issues are the compromised damp proof course (DPC) in the party wall between flats 1 and 2, the absence of a damp proof membrane (DPM), and the presence of an open channel for waste pipework that may facilitate moisture ingress. Additionally, the difference in floor levels between the two flats could contribute to water accumulation and inadequate drainage.",0217_SE5.pdf
"The main causes of the reported damp and mould issues are inadequate drainage and water management, as evidenced by the neighboring property's higher gutter line and lack of a downpipe, which leads to overwhelmed gutters and saturation of the external wall. Additionally, defects such as bridging of the damp proof course (DPC) and poor pointing contribute to rainwater penetration into the structure, while insufficient cross ventilation due to a lack of air bricks exacerbates moisture retention.",0631_LU2.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, both forced and natural, leading to condensation and moisture retention in the walls. Additionally, the potential ineffectiveness of the damp proof course (DPC) and possible rising damp from the external elevations contribute to the moisture problems. Blockages in air bricks further exacerbate the lack of airflow, while the application of wallpaper may have trapped moisture, making the rising damp more noticeable.",0950_SW6.pdf
"The reported issues are primarily caused by inadequate ventilation, particularly due to closed trickle vents and an underperforming bathroom extractor unit, which contribute to elevated internal humidity levels. Additionally, the presence of colder structural areas leads to condensation when warm moist air contacts these surfaces, creating conditions conducive to mould growth.",0621_LU2.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation, particularly due to the drying of clothes indoors in the bathroom and on radiators, which contributes to high internal atmospheric moisture. Additionally, the closed trickle vents and restricted airflow from furniture placement against walls exacerbate condensation problems, particularly at low levels where cold spots form. Minor structural defects, such as the need for an extractor in the bathroom and repairs to window flashing, further contribute to the overall moisture retention in the property.",0101_BN17.pdf
"The reported issues are likely caused by inadequate ventilation leading to interstitial condensation during cold weather, combined with potential water drainage problems from the rainwater gully that may contribute to moisture accumulation on the roof and gutters.",0448_CM24.pdf
"The presence of mould is likely due to inadequate ventilation in the property, particularly in areas like the bedroom and kitchen, which can lead to moisture accumulation and promote mould growth. The mechanical extraction unit in the bathroom may not be sufficient to ensure proper air circulation throughout the entire living space.",0585_LU1.pdf
"The main causes of the damp and mould issues in the property are poor ventilation due to restricted airflow from closed trickle vents and an inoperable forced air extraction unit, combined with high levels of humidity generated from cooking, washing, and the presence of multiple occupants and pets. Additionally, the cooler exterior walls in the small kitchen contribute to condensation, exacerbating the moisture-related problems.",0887_SG6.pdf
"The reported damp and mould issues are primarily due to inadequate ventilation, which leads to excessive moisture accumulation and subsequent condensation. Additionally, the presence of water ingress from external sources, such as leaks or poor drainage, further exacerbates the problem by introducing moisture into the building fabric.",0148_GU27.pdf
"The reported issues are primarily caused by inadequate ventilation due to broken trickle vents, blocked passive vents, and underperforming extraction units, which contribute to elevated internal humidity levels. Additionally, the presence of contents against external walls and colder structural areas leads to condensation when warm moist air contacts these surfaces.",0595_LU1.pdf
"The main causes of the reported damp and mould issues include water ingress through the exterior wall renders, particularly around the redundant chimney and areas of the flank wall, as well as detailing around penetrations like boiler flues and windows. Additionally, inadequate forced ventilation in critical areas such as bathrooms and kitchens contributes to moisture retention, exacerbating the damp conditions.",0105_BN21.pdf
"The main causes of the reported damp and mould issues are likely a combination of internal plumbing leaks leading to elevated moisture levels, periods of high internal humidity, inadequate ventilation despite the presence of mechanical extraction units, and potential cold bridging contributing to condensation.",0840_RG21.pdf
"The main causes of the reported damp and mould issues are inadequate ventilation due to the installed systems not meeting the required whole dwelling ventilation rate, combined with atmospheric moisture generated by occupational activities, which leads to conditions conducive to mould growth.",0841_RG21.pdf
"The reported mould development is primarily caused by the placement of furniture directly against external walls, which creates cold spots that lead to condensation. Additionally, the ineffective operation of the kitchen extraction unit, which requires manual activation for boost mode, may contribute to inadequate moisture control, further exacerbating the issue.",0039_LU3.pdf
"The reported damp and mould issues are primarily caused by inadequate ventilation due to the malfunctioning outlet shutters on the kitchen extraction unit, which are stuck with grease, and the fact that the bathroom extraction unit was turned off during the survey. This lack of effective ventilation, combined with the moisture generated by the household activities of four occupants, contributes to the accumulation of moisture in the affected areas.",0477_DT3.pdf
"The main causes of the reported issues are the lack of a vapour control membrane in the roof structure, which allows warm damp air to condense within the roof space, and inadequate forced ventilation in the bathroom and en-suite, leading to increased atmospheric moisture levels in the property.",0144_E8.pdf
"The reported issues are primarily caused by inadequate ventilation, as evidenced by a malfunctioning mechanical extraction unit in the bathroom, the absence of a unit in the kitchen, and blocked passive wall vents. Additionally, elevated internal humidity levels contribute to surface condensation, which is exacerbated by closed windows and the presence of moisture pooling around window frames.",0047_ME1.pdf
"The main causes of the reported issues are poor ventilation and inadequate heating, leading to condensation in the bedroom. The absence of mechanical extraction units and limited trickle vents contribute to the accumulation of moisture, resulting in elevated moisture levels.",0988_TW1.pdf
"The main causes of the reported issues are periods of high humidity levels and inadequate ventilation, as evidenced by the closed trickle vents and the presence of contents against external walls, which restrict airflow and contribute to potential condensation.",0776_PO20.pdf
"The reported issues are primarily caused by raised internal humidity levels and inadequate ventilation, which is exacerbated by underperforming mechanical extraction units and blocked passive trickle vents. This combination leads to condensation forming on colder wall areas, particularly behind furniture, due to insufficient air circulation.",0043_LU4.pdf
"The main causes of the reported mould issues are inadequate ventilation due to ineffective extraction units and the presence of excessive contents in front of external walls, which leads to cold spots and condensation. Additionally, the high level of domestic activity, including frequent laundry, contributes to elevated humidity levels that exacerbate mould growth.",0777_PO20.pdf
"The reported issues of damp and mould are likely caused by inadequate loft insulation leading to cold spots, which can contribute to condensation, and insufficient ventilation provisions that do not meet the necessary guidelines, potentially exacerbating moisture retention within the dwelling.",0526_EX15.pdf
"The reported issues are primarily caused by inadequate ventilation leading to elevated internal humidity levels, which in turn contributes to surface condensation. Additionally, the presence of possible internal leaks and underperforming mechanical extraction units exacerbate the moisture problems, while the placement of contents against external walls restricts airflow and promotes mould growth.",0792_PO21.pdf
"The reported mould issues are primarily due to inadequate ventilation, which leads to surface temperature differences and subsequent condensation on internal walls. Additionally, the installation and coverage of loft insulation may not be optimal, potentially contributing to temperature inconsistencies. While cold bridging is not definitively identified, it remains a possibility that could exacerbate the mould problem if present.",0527_EX15.pdf
"The reported issues are primarily caused by elevated internal humidity levels due to inadequate ventilation, as evidenced by closed windows and trickle vents, along with the drying of clothes indoors. Additionally, the presence of furniture against external walls restricts air circulation, leading to cooler areas that promote condensation and mould growth. Defective pointing and plant growth outside may also contribute to moisture ingress.",0726_ME5.pdf
"The reported issues are primarily caused by inadequate ventilation due to passive trickle vents being mostly closed or taped over, a lack of mechanical extraction units, and elevated internal humidity levels. Additionally, the placement of furniture against external walls and the drying of laundry indoors contribute to the conditions that promote mould outbreaks.",0793_PO21.pdf
